,id,obtime,category,description,description_id,lon,lat
1372,569391,2014-05-23T23:32:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-74.19159,40.82607
1373,569410,2014-05-23T23:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-74.19156,40.82617
1374,569419,2014-05-23T23:48:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.65328194,35.46419847
1375,569563,2014-05-24T01:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-74.22744,39.57778
1376,569564,2014-05-24T01:56:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-74.22747,39.57786
1377,569769,2014-05-24T18:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-101.4349165,32.3212069
1378,569840,2014-05-24T20:03:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.75114,35.45555
1379,569949,2014-05-24T22:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.7511,35.4555
1380,569982,2014-05-24T23:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.63965582,35.59764457
1381,570242,2014-05-25T10:04:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-102.35197,31.83654
1382,570244,2014-05-25T10:13:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-102.35202,31.83647
1383,570385,2014-05-25T17:51:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-71.91762,42.24436
1384,570532,2014-05-25T20:47:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.08439,36.73608
1385,570561,2014-05-25T21:15:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.95018,46.3018
1386,570643,2014-05-25T22:18:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-105.0661352,40.5835131
1387,570929,2014-05-26T14:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.21813,29.95858
1388,570973,2014-05-26T15:41:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-98.61085223,29.473378816
1389,570986,2014-05-26T16:03:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.6107587,29.473074916
1390,571383,2014-05-26T22:51:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-95.43566,30.0644
1391,571398,2014-05-26T23:05:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.3683864,35.695548
1392,571595,2014-05-27T02:44:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-100.47649,31.42077
1393,571698,2014-05-27T06:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-100.47648,31.42078
1394,572063,2014-05-27T20:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.0679,36.14304
1395,572547,2014-05-28T00:51:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.83291,42.11192
1396,572557,2014-05-28T00:58:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-79.998982,40.4356761
1397,572880,2014-05-28T17:35:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-82.91355242,42.41495914
1398,572942,2014-05-28T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.8124227,40.7301249
1399,572943,2014-05-28T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.8124227,40.7301249
1400,573324,2014-05-29T14:59:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-86.6064251,30.3977478
1401,573751,2014-05-30T16:53:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.3012,32.85616
1402,573809,2014-05-30T19:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.34234233,38.335299384
1403,573863,2014-05-30T21:04:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.34257392,38.335309778
1404,573933,2014-05-30T21:26:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.67874336,34.752084016
1405,574092,2014-05-31T02:25:00Z,Flood,Homes or buildings filled with water,42,-80.42413,35.96394
1406,574097,2014-05-31T02:34:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-80.42413,35.96399
1407,574132,2014-05-31T10:22:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-80.7332,33.68834
1408,574284,2014-05-31T18:02:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.80189,34.35944
1409,574382,2014-05-31T20:54:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-82.64313,28.10196
1410,574800,2014-06-01T19:27:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.49464,43.08297
1411,574804,2014-06-01T19:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.56992,43.11214
1412,574870,2014-06-01T20:50:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.18726,42.78207
1413,574878,2014-06-01T20:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.59266,34.54568
1414,574874,2014-06-01T21:51:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.3417688,38.3354457
1415,574876,2014-06-01T21:54:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.3417499,38.335379
1416,574974,2014-06-01T22:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.199075,36.6441195
1417,575013,2014-06-01T23:09:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.45396382,44.256717996
1418,575043,2014-06-01T23:52:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.8245,39.92312
1419,575367,2014-06-02T17:10:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-85.8805338,38.1036631
1420,575554,2014-06-03T02:24:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.34245934,38.335137572
1421,575555,2014-06-03T02:24:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-87.34245934,38.335137572
1422,575590,2014-06-03T05:04:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.2610574,36.1204991
1423,575913,2014-06-04T00:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.98997,41.27988
1424,576014,2014-06-04T04:34:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.01492032,40.26751958
1425,576019,2014-06-04T04:55:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.5901871,40.8782586
1426,576023,2014-06-04T05:04:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.38521257,40.93903409
1427,576028,2014-06-04T05:41:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-98.33700325,40.93445141
1428,576203,2014-06-04T14:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-69.87916999,43.93749056
1429,576253,2014-06-04T16:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-84.2624331,39.0902479
1430,576254,2014-06-04T16:29:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-84.2624331,39.0902479
1431,576508,2014-06-04T23:23:00Z,Flood,"Homes, buildings or vehicles swept away",43,-72.39118,40.88619
1432,576557,2014-06-05T00:34:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.49903702,40.79899707
1433,576676,2014-06-05T03:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.50205,36.82043
1434,576693,2014-06-05T04:50:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-88.83358,36.62893
1435,576745,2014-06-05T10:20:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.48243171,38.36161058
1436,576781,2014-06-05T11:13:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.5264239,38.9035861
1437,576880,2014-06-05T13:39:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.25561,38.50261
1438,576883,2014-06-05T13:46:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.2644357,36.1315049
1439,576915,2014-06-05T14:49:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.2644719,36.1316742
1440,576977,2014-06-05T17:16:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.30147,35.70926
1441,576990,2014-06-05T18:07:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.264461,36.1312049
1442,577011,2014-06-05T18:28:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.38113,35.68359
1443,577042,2014-06-05T19:41:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-89.3419303,36.0361618
1444,577084,2014-06-05T20:39:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.71127004,43.5222196
1445,577108,2014-06-05T21:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.7892458,34.6449142
1446,577272,2014-06-06T06:28:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-102.0643532,35.20988462
1447,577433,2014-06-06T12:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-97.40931287,35.3905875
1448,577475,2014-06-06T13:29:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.66022539,34.763027429
1449,577478,2014-06-06T13:35:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.65990352,34.763027429
1450,577481,2014-06-06T13:35:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.65990352,34.763027429
1451,577826,2014-06-07T02:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-101.9206322,35.18625221
1452,577837,2014-06-07T02:25:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-101.9206322,35.18625221
1453,577946,2014-06-07T07:21:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.27013,37.56689
1454,578257,2014-06-07T23:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.2643554,36.1313146
1455,578294,2014-06-08T00:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.53386977,39.953580574
1456,578329,2014-06-08T02:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.63552,40.8232
1457,578353,2014-06-08T02:59:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-87.0109003,34.7989898
1458,578520,2014-06-08T10:13:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-99.75764,32.40199
1459,578766,2014-06-08T16:22:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.19093347,31.52840918
1460,578790,2014-06-08T16:50:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-92.38989,34.83459
1461,579045,2014-06-08T18:54:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-80.57853,34.88578
1462,579127,2014-06-08T20:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.44597634,40.25191372
1463,579539,2014-06-09T03:38:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-103.5194556,31.41727166
1464,579667,2014-06-09T10:21:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.75764,32.402
1465,579697,2014-06-09T10:56:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.26263,34.13095
1466,579700,2014-06-09T11:00:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-74.14806,40.94086
1467,579704,2014-06-09T11:04:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-74.13168,40.91787
1468,579712,2014-06-09T11:08:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.26245,34.1313
1469,579966,2014-06-09T18:33:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.8804313,39.8337914
1470,579967,2014-06-09T18:33:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.8804313,39.8337914
1471,579968,2014-06-09T18:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.88239992,39.83896992
1472,579969,2014-06-09T18:35:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-99.88239992,39.83896992
1473,580036,2014-06-09T20:33:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-77.39485284,35.60833785
1474,580099,2014-06-09T22:28:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.77285,35.47855
1475,580127,2014-06-09T23:23:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.28305,34.52268
1476,580165,2014-06-10T00:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.89951,35.66748
1477,580233,2014-06-10T03:34:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-95.24323017,38.967555465
1478,580475,2014-06-10T17:38:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-92.00392,30.18111
1479,580507,2014-06-10T18:30:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-86.6285,36.15632
1480,580521,2014-06-10T18:48:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.0591784,38.5484926
1481,580537,2014-06-10T19:17:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-89.5302,37.21787
1482,580688,2014-06-10T22:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-90.2488042,38.56525688
1483,580880,2014-06-11T01:44:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-88.15953213,30.65357219
1484,581236,2014-06-11T19:20:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-81.71472303,35.69935572
1485,581302,2014-06-11T20:42:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-77.60375,37.86938
1486,581440,2014-06-11T22:16:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.10243,36.05906
1487,581442,2014-06-11T22:20:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-80.01437378,40.49550122
1488,582072,2014-06-12T16:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-77.42078,37.24311
1489,582106,2014-06-12T16:48:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-78.84691,35.8837
1490,582552,2014-06-13T05:22:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.1788717,31.4648367
1491,582728,2014-06-13T14:41:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-71.43297,41.86508
1492,582906,2014-06-13T19:08:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-76.50375,39.05286
1493,582953,2014-06-13T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.1969888,40.5944156
1494,582947,2014-06-13T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.1969888,40.5944156
1495,582950,2014-06-13T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.1969888,40.5944156
1496,582949,2014-06-13T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.1969888,40.5944156
1497,582951,2014-06-13T19:57:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-79.1969888,40.5944156
1498,583158,2014-06-14T00:13:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-69.8791982,43.9375237
1499,583161,2014-06-14T00:17:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-71.43287,41.8651
1500,583221,2014-06-14T03:25:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-101.93093,33.53549
1501,583223,2014-06-14T03:27:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-101.93091,33.53534
1502,583300,2014-06-14T14:16:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.26507,43.40435
1503,583477,2014-06-15T00:24:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.95482,45.29497
1504,583522,2014-06-15T01:31:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.35213277,45.093694225
1505,583621,2014-06-15T06:36:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.71607949,43.55223803
1506,583638,2014-06-15T08:34:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-97.30718,37.66369
1507,584058,2014-06-16T20:09:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.75657346,43.53245904
1508,584066,2014-06-16T20:27:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-96.71129067,43.55762937
1509,584136,2014-06-16T21:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.76803,41.11567
1510,584141,2014-06-16T21:52:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.77771,41.09969
1511,584144,2014-06-16T22:01:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.85719,41.0958
1512,584238,2014-06-16T23:32:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.17347,43.90965
1513,584237,2014-06-16T23:36:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-94.13859,43.94214
1514,584240,2014-06-16T23:40:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.10874,43.95984
1515,584244,2014-06-16T23:45:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.68826895,43.50443888
1516,584242,2014-06-16T23:50:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-94.03828,44.00024
1517,584253,2014-06-17T00:11:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.95367,44.00726
1518,584256,2014-06-17T00:17:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.86413,44.02218
1519,584259,2014-06-17T00:20:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.79808,44.02212
1520,584301,2014-06-17T01:44:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.71593916,43.55227458
1521,584296,2014-06-17T02:05:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-96.72830288,43.47699142
1522,584465,2014-06-17T15:36:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-93.01878424,43.14701718
1523,584809,2014-06-18T12:55:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.3529,41.40598
1524,584818,2014-06-18T13:15:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-80.35283,41.40609
1525,584966,2014-06-18T18:14:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.52956082,42.31978596
1526,584970,2014-06-18T18:19:00Z,Flood,River/Creek overflowing; Cropland/Yard/Basement Flooding,40,-86.31335732,41.7287809
1527,584968,2014-06-18T18:21:00Z,Flood,Street/road flooding; Street/road closed; Vehicles stranded,41,-85.56905855,42.29856676
