,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage ,Event Source,Event Souce ID
177,UEI-DFO-FL-2009-0009,20090311,20090811,153.0,Torrential rain,,,,11.4729,77.8452,1.5,35725.31,70,,0.0,,,,DFO,3566
178,UEI-DFO-FL-2010-0001,20100324,20100326,2.0,Monsoonal rain,,,,27.2504,94.6126,1.0,16885.63,0,,0.0,,,,DFO,3626
179,UEI-DFO-FL-2010-0002,20100418,20100421,3.0,Heavy Rain,,,,26.3166,91.8623,2.0,13472.46,0,,300.0,,,,DFO,3636
180,UEI-DFO-FL-2010-0003,20100515,20100626,42.0,Monsoonal rain,,,,26.6381,93.1226,1.5,23813.35,0,,10000.0,,,,DFO,3650
181,UEI-DFO-FL-2010-0004,20100518,20100524,6.0,Heavy rain,,,,15.2182,79.4844,1.0,63171.41,27,,50000.0,,,,DFO,3652
182,UEI-DFO-FL-2010-0005,20100507,20100715,69.0,Monsoonal rain,,,,30.1895,74.7785,1.0,147437.23,98,,523000.0,,,,DFO,3674
183,UEI-DFO-FL-2010-0006,20101207,20100714,,Monsoonal rain,,,,25.5869,86.1983,1.0,192748.71,0,,5000.0,,,,DFO,3682
184,UEI-DFO-FL-2010-0007,20100608,20100808,61.0,Torrential rain,,,,33.5267,76.1256,1.5,145020.41,150,,180.0,,,,DFO,3700
185,UEI-DFO-FL-2010-0008,20100509,20100928,142.0,Torrential rain,,,,25.965,76.05,1.0,10843.63,0,,12500.0,,,,DFO,3710
186,UEI-DFO-FL-2010-0009,20100109,20100917,251.0,Monsoonal rain,,,,16.29,80.055,1.5,15951.54,0,,78000.0,,,,DFO,3712
187,UEI-DFO-FL-2010-0010,20100509,20100917,131.0,Torrential rain,,,,26.235,92.25,1.5,12555.81,1,,30000.0,,,,DFO,3713
188,UEI-DFO-FL-2010-0011,20100918,20100930,12.0,Monsoonal rain,,,,26.73,82.845,1.5,38537.96,88,,15000.0,,,,DFO,3717
189,UEI-DFO-FL-2010-0012,20100918,20100920,2.0,Monsoonal rain,,,,25.695,87.75,1.0,11289.64,0,,0.0,,,,DFO,3718
190,UEI-DFO-FL-2010-0013,20101115,20100712,,Monsoonal rain,,,,9.88679,78.4773,1.5,57474.5,170,,0.0,,,,DFO,3757
191,UEI-DFO-FL-2011-0001,20110106,20110613,158.0,Monsoonal rain,,,,10.8365,76.7588,1.0,20807.38,4,,500.0,,,,DFO,3816
192,UEI-DFO-FL-2011-0002,20110618,20110621,3.0,Torrential rain,,,,20.7933,85.8723,1.0,41239.79,5,,0.0,,,,DFO,3825
193,UEI-DFO-FL-2011-0003,20110107,20110722,196.0,Monsoonal rain,,,,26.0844,86.1969,1.0,42377.33,0,,3000.0,,,,DFO,3834
194,UEI-DFO-FL-2011-0004,20110107,20110722,196.0,Monsoonal rain,,,,27.3624,94.0349,1.0,27203.38,0,,0.0,,,,DFO,3835
195,UEI-DFO-FL-2011-0005,20110723,20110908,47.0,"Dam/Levy, break or release",,,,28.5244,80.9261,1.5,85509.51,19,,200000.0,,,,DFO,3845
196,UEI-DFO-FL-2011-0006,20111008,20110913,,Monsoonal rain,,,,22.3056,88.3453,2.0,28684.15,47,,700000.0,,,,DFO,3852
197,UEI-DFO-FL-2011-0007,20110815,20110210,,Monsoonal rain,,,,26.3755,86.2422,2.0,40941.51,158,,70000.0,,,,DFO,3854
198,UEI-DFO-FL-2011-0008,20110815,20110809,,Monsoonal rain,,,,26.5897,92.1815,1.5,50117.38,7,,11000.0,,,,DFO,3856
199,UEI-DFO-FL-2011-0009,20110825,20110913,19.0,Monsoonal rain,,,,22.3021,73.9531,1.5,33056.09,0,,5000.0,,,,DFO,3864
200,UEI-DFO-FL-2011-0010,20110509,20110210,,Monsoonal rain,,,,20.6511,86.0022,1.5,27751.69,40,,15000.0,,,,DFO,3866
201,UEI-DFO-FL-2012-0001,20120606,20120716,40.0,Monsoonal rain,,,,26.5659,92.4354,1.5,29190.16,109,,400000.0,,,,DFO,3934
202,UEI-DFO-FL-2012-0002,20120407,20120723,107.0,Monsoonal rain,,,,26.1094,86.557,1.0,2638.64,9,,1500.0,,,,DFO,3945
203,UEI-DFO-FL-2012-0003,20120408,20120608,61.0,Torrential rain,,,,30.1135,78.8529,1.5,31390.53,30,,1200.0,,,,DFO,3959
204,UEI-DFO-FL-2012-0004,20120308,20120608,92.0,Monsoonal rain,,,,19.4398,82.3216,1.0,35689.54,0,,2000.0,,,,DFO,3960
205,UEI-DFO-FL-2012-0005,20120816,20120820,4.0,Monsoonal rain,,,,20.9855,82.7962,1.0,29689.98,1,,210.0,,,,DFO,3966
206,UEI-DFO-FL-2012-0006,20120916,20120918,2.0,Torrential rain,,,,31.3063,76.8569,2.0,37710.76,45,,200.0,,,,DFO,3983
207,UEI-DFO-FL-2012-0007,20120919,20121015,26.0,Monsoonal rain,,,,26.8031,93.6379,2.0,42597.57,21,,2000000.0,,,,DFO,3987
208,UEI-DFO-FL-2012-0008,20120411,20120811,122.0,Tropical cyclone,,,,11.8283,78.8042,2.0,126082.83,40,,70000.0,,,,DFO,4001
209,UEI-DFO-FL-2013-0001,20130617,20130627,10.0,Monsoonal rain,,,,32.7135,76.6135,1.5,131743.41,5748,,75000.0,,,,DFO,4065
210,UEI-DFO-FL-2013-0002,20131106,20130618,,Monsoonal rain,,,,21.9781,82.5285,1.0,152700.5,0,,8000.0,,,,DFO,4067
211,UEI-DFO-FL-2013-0003,20130623,20130715,22.0,Monsoonal rain,,,,27.386999999999997,94.9182,2.0,38019.26,80,,2000000.0,,,,DFO,4069
212,UEI-DFO-FL-2013-0004,20131210,20131014,,Tropical cyclone,,,,21.2719,84.2495,2.0,246385.23,27,,250000.0,,,,DFO,4091
213,UEI-DFO-FL-2013-0005,20131210,20131011,,Heavy Rain,,,,24.7174,85.9321,1.5,102661.14,7,,0.0,,,,DFO,4098
214,UEI-DFO-FL-2014-0001,20140623,20140625,2.0,Monsoonal rain,,,,27.8115,94.71600000000001,1.0,49220.53,0,,10000.0,,,,DFO,4154
215,UEI-DFO-FL-2014-0002,20140720,20140729,9.0,Monsoonal rain,,,,20.7752,84.1258,1.0,189576.05,6,,15000.0,,,,DFO,4165
216,UEI-DFO-FL-2014-0003,20141108,20140809,,Monsoonal rain,,,,27.3852,79.7586,1.5,107474.39,31,,4000.0,,,,DFO,4171
217,UEI-DFO-FL-2014-0004,20140814,20140809,,Monsoonal rain,,,,26.1795,86.2537,1.5,62650.8,0,,10000.0,,,,DFO,4174
218,UEI-DFO-FL-2014-0005,20140815,20140809,,Monsoonal rain,,,,27.6132,94.6542,1.0,44290.91,1,,75000.0,,,,DFO,4176
219,UEI-DFO-FL-2014-0006,20140924,20141110,47.0,Monsoonal rain,,,,26.7465,92.4891,1.5,61894.97,59,,30000.0,,,,DFO,4188
220,UEI-DFO-FL-2014-0007,20141210,20141027,,Tropical cyclone,,,,18.4473,79.6967,1.5,376261.49,42,,0.0,,,,DFO,4198
221,UEI-DFO-FL-2014-0008,20141022,20141027,5.0,Monsoonal rain,,,,10.2916,78.2616,1.0,115476.31,5,,300.0,,,,DFO,4200
222,UEI-DFO-FL-2015-0001,20150320,20150331,11.0,Heavy Rain,,,,33.1767,76.4058,1.5,70287.98,44,,2907.0,,,,DFO,4239
223,UEI-DFO-FL-2015-0002,20150517,20150521,4.0,Torrential rain,,,,10.7121,79.1771,1.0,14179.41,8,,200.0,,,,DFO,4251
224,UEI-DFO-FL-2015-0003,20150206,20150629,143.0,Monsoonal rain,,,,26.9195,93.8747,1.5,60437.23,3,,9000.0,,,,DFO,4259
225,UEI-DFO-FL-2015-0004,20150624,20150629,5.0,Monsoonal rain,,,,21.8734,70.7643,1.5,43781.56,81,,9000.0,,,,DFO,4265
226,UEI-DFO-FL-2015-0005,20150715,20150819,35.0,Monsoonal rain,,,,26.2074,82.6165,2.0,629961.61,206,,300000.0,,,,DFO,4282
227,UEI-DFO-FL-2015-0006,20150813,20151109,88.0,Monsoonal rain,,,,26.8946,93.751,1.0,69190.14,5,,18000.0,,,,DFO,4288
228,UEI-DFO-FL-2015-0007,20151011,20150412,,Tropical cyclone,,,,11.8278,78.8554,2.0,93202.05,180,,400000.0,,,,DFO,4309
229,UEI-DFO-FL-2016-0001,20160420,20160105,,Heavy Rain,,,,27.464000000000002,95.6068,1.5,70517.68,18,,3000.0,,,,DFO,4355
230,UEI-DFO-FL-2016-0002,20160629,20160826,58.0,Monsoonal rain,,,,27.068,93.949,1.5,135742.3,30,,1800.0,,,,DFO,4371
231,UEI-DFO-FL-2016-0003,20160707,20160308,,Monsoonal rain,,,,22.8107,80.8349,1.5,167030.23,20,,15000.0,,,,DFO,4378
232,UEI-DFO-FL-2016-0004,20160108,20160308,60.0,Monsoonal rain,,,,21.7477,73.4119,1.5,377732.88,20,,0.0,,,,DFO,4383
233,UEI-DFO-FL-2016-0005,20160715,20160922,69.0,Monsoonal rain,,,,25.6099,85.1898,1.5,90613.74,127,,377097.0,,,,DFO,4384
234,UEI-DFO-FL-2016-0006,20160921,20161016,25.0,Monsoonal rain,,,,17.6536,80.3401,1.5,137435.4,17,,3000.0,,,,DFO,4405
235,UEI-DFO-FL-2017-0001,20170206,20170307,29.0,Monsoonal rain,,,,27.6131,94.9387,1.0,65387.73,6,,113.0,,,,DFO,4483
236,UEI-DFO-FL-2017-0002,20170715,20170720,5.0,Monsoonal rain,,,,21.898000000000003,70.9375,1.0,31956.12,94,,3000.0,,,,DFO,4498
237,UEI-DFO-FL-2017-0003,20170727,20171008,73.0,Monsoonal rain,,,,22.9061,88.0848,1.0,43809.39,39,,47000.0,,,,DFO,4499
238,UEI-DFO-FL-2017-0004,20171008,20170826,,Monsoonal rain,,,,28.1657,79.07600000000001,2.0,421575.24,253,,422106.0,,,,DFO,4507
239,UEI-DFO-FL-2017-0005,20171030,20170811,,Heavy Rain,,,,10.489,79.0039,1.5,50536.26,4,,4000.0,,,,DFO,4532
240,UEI-DFO-FL-2018-0001,20180529,20180530,1.0,Torrential rain,,,,14.3584,75.4408,1.5,116730.41,3,,300.0,,,,DFO,4622
241,UEI-DFO-FL-2018-0002,20181206,20180620,,Monsoonal rain,,,,26.8948,93.3551,1.5,209440.59,20,,800000.0,,,,DFO,4634
242,UEI-DFO-FL-2018-0003,20180625,20181107,135.0,Monsoonal rain,,,,33.3752,75.1439,1.0,25994.04,3,,0.0,,,,DFO,4640
243,UEI-DFO-FL-2018-0004,20180622,20180207,,Monsoonal rain,,,,20.9795,73.783,1.0,57211.12,20,,0.0,,,,DFO,4641
244,UEI-DFO-FL-2018-0005,20180607,20181107,153.0,Monsoonal rain,,,,19.5656,74.5501,1.5,116871.19,1,,300.0,,,,DFO,4644
245,UEI-DFO-FL-2018-0006,20180907,20180719,,Monsoonal rain,,,,12.5238,75.6883,1.5,153840.07,12,,34000.0,,,,DFO,4656
246,UEI-DFO-FL-2018-0007,20180708,20181008,92.0,Monsoonal rain,,,,9.39943,76.7275,1.5,24440.47,20,,1000.0,,,,DFO,4663
247,UEI-DFO-FL-2018-0008,20180208,20181008,242.0,Monsoonal rain,,,,27.2914,94.1222,1.5,73328.62,0,,25000.0,,,,DFO,4665
248,UEI-DFO-FL-2018-0009,20180109,20180709,181.0,Monsoonal rain,,,,25.7354,82.4309,1.5,70859.96,20,,1000.0,,,,DFO,4673
249,UEI-DFO-FL-2018-0010,20180815,20180709,,Monsoonal rain,,,,26.0513,94.7655,1.5,28864.54,11,,2000.0,,,,DFO,4675
250,UEI-DFO-FL-2018-0011,20180923,20180210,,Torrential rain,,,,31.3414,76.6285,1.0,114348.33,28,,935.0,,,,DFO,4684
251,UEI-DFO-FL-2018-0012,20181110,20181210,30.0,Tropical cyclone,,,,17.9,83.3588,1.5,87682.57,7,,300000.0,,,,DFO,4686
252,UEI-DFO-FL-2019-0001,20190305,20190705,122.0,Tropical cyclone,,,,21.5427,87.4662,1.5,123330.04,43,,1400000.0,,,,DFO,4746
253,UEI-DFO-FL-2019-0002,20190524,20190527,3.0,Heavy Rain,,,,23.4991,91.5736,1.5,9467.55,0,,750.0,,,,DFO,4752
254,UEI-DFO-FL-2019-0003,20190627,20190713,16.0,Monsoonal rain,,,,27.3531,94.3944,1.0,67022.92,3,,50000.0,,,,DFO,4772
255,UEI-DFO-FL-2019-0004,20190107,20190507,120.0,Torrential rain,,,,20.2969,74.748,1.5,113845.85,36,,0.0,,,,DFO,4775
256,UEI-DFO-FL-2019-0005,20190608,20190908,92.0,Monsoonal rain,,,,11.4575,76.0842,1.5,94518.75,0,,22000.0,,,,DFO,4784
257,UEI-DFO-FL-2019-0006,20190508,20190908,123.0,Monsoonal rain,,,,19.1145,83.4825,1.5,302736.26,25,,112500.0,,,,DFO,4785
258,UEI-DFO-FL-2019-0007,20190913,20190922,9.0,Monsoonal rain,,,,25.3928,74.3521,1.5,180233.95,0,,4500.0,,,,DFO,4798
259,UEI-DFO-FL-2019-0008,20190915,20190922,7.0,Monsoonal rain,,,,24.1511,77.3956,1.5,236728.11,0,,45000.0,,,,DFO,4799
260,UEI-DFO-FL-2019-0009,20191025,20190611,,Heavy Rain,,,,27.0678,94.2459,1.0,106818.77,2,,1000.0,,,,DFO,4822
261,UEI-DFO-FL-2019-0010,20191130,20190612,,Heavy Rain,,,,10.8488,78.8554,1.5,104755.46,30,,1000.0,,,,DFO,4832
262,UEI-EM-DAT-FL-1926-0001,20260719,20260719,0.0,Riverine flood,Bengal,,,,,,,,,,,,,EM-DAT,1926-0008
263,UEI-EM-DAT-FL-1928-0001,20281019,20281019,0.0,,"Godavari, Vizagapatnam",,,,,,,,,,,,,EM-DAT,1928-0018
264,UEI-EM-DAT-FL-1950-0001,20500711,20500711,0.0,Riverine flood,Saurashtra,,,,,,,,,,,,,EM-DAT,1950-0006
265,UEI-EM-DAT-FL-1950-0002,19500601,19500601,,,,,,,,,,,,,,,,EM-DAT,1950-0026
266,UEI-EM-DAT-FL-1953-0001,19530601,19530601,,,,,,,,,,,,,,,,EM-DAT,1953-0045
267,UEI-EM-DAT-FL-1956-0001,20560801,20560801,0.0,,"Gujarat, Saurashtra, Kutch",,,,,,,,,,,,,EM-DAT,1956-0012
268,UEI-EM-DAT-FL-1956-0002,20560909,20560909,0.0,,"Bihar, Uttar Pradesh",,,,,,,,,,,,,EM-DAT,1956-0016
269,UEI-EM-DAT-FL-1956-0003,19561001,19561001,,,,,,,,,,,,,,,,EM-DAT,1956-0046
270,UEI-EM-DAT-FL-1957-0001,20570909,20570909,0.0,,"Madya Pradesh, Uttar Pradesh",,,,,,,,,,,,,EM-DAT,1957-0010
271,UEI-EM-DAT-FL-1957-0002,19570901,19570901,,,,,,,,,,,,,,,,EM-DAT,1957-0038
272,UEI-EM-DAT-FL-1957-0003,19571101,19571101,,,,,,,,,,,,,,,,EM-DAT,1957-0041
273,UEI-EM-DAT-FL-1958-0001,20581115,20581115,0.0,,Madras city,,,,,,,,,,,,,EM-DAT,1958-0015
274,UEI-EM-DAT-FL-1959-0001,20590704,20590704,0.0,,Kutch,,,,,,,,,,,,,EM-DAT,1959-0007
275,UEI-EM-DAT-FL-1959-0002,19590701,19590701,,,,,,,,,,,,,,,,EM-DAT,1959-0038
276,UEI-EM-DAT-FL-1959-0003,19590901,19590901,,,,,,,,,,,,,,,,EM-DAT,1959-0046
277,UEI-EM-DAT-FL-1960-0001,20601110,20601110,0.0,,"Maduri, Madras City",,,,,,,,,,,,,EM-DAT,1960-0032
278,UEI-EM-DAT-FL-1960-0002,19600701,19600701,,,,,,,,,,,,,,,,EM-DAT,1960-0051
279,UEI-EM-DAT-FL-1960-0003,19600801,19600801,,,,,,,,,,,,,,,,EM-DAT,1960-0054
280,UEI-EM-DAT-FL-1960-0004,19600901,19600901,,,,,,,,,,,,,,,,EM-DAT,1960-0056
281,UEI-EM-DAT-FL-1961-0001,19610701,19610701,,,North,,,,,,,,,,,,,EM-DAT,1961-0007
282,UEI-EM-DAT-FL-1961-0002,20610906,20610906,0.0,,"Central, West India",,,,,,,,,,,,,EM-DAT,1961-0009
283,UEI-EM-DAT-FL-1961-0003,20611009,20611009,0.0,,Uttar Pradesh,,,,,,,,,,,,,EM-DAT,1961-0012
284,UEI-EM-DAT-FL-1961-0004,19611001,19611001,,,,,,,,,,,,,,,,EM-DAT,1961-0050
285,UEI-EM-DAT-FL-1962-0001,19620801,19620801,,,,,,,,,,,,,,,,EM-DAT,1962-0034
286,UEI-EM-DAT-FL-1962-0002,19620901,19620901,,,,,,,,,,,,,,,,EM-DAT,1962-0036
287,UEI-EM-DAT-FL-1963-0001,19630701,19630701,,,,,,,,,,,,,,,,EM-DAT,1963-0070
288,UEI-EM-DAT-FL-1964-0001,19640701,19640701,,,"Assam, Bihar, Punjab",,,,,,,,,,,,,EM-DAT,1964-0038
289,UEI-EM-DAT-FL-1964-0002,19641001,19641001,,,Andhra Pradesh,,,,,,,,,,,,,EM-DAT,1964-0055
290,UEI-EM-DAT-FL-1964-0003,19640901,19640901,,,,,,,,,,,,,,,,EM-DAT,1964-0097
291,UEI-EM-DAT-FL-1964-0004,19640901,19640901,,,,,,,,,,,,,,,,EM-DAT,1964-0101
292,UEI-EM-DAT-FL-1966-0001,19660601,19660601,,,"Manipur, Assam",,,,,,,,,,,,,EM-DAT,1966-0046
293,UEI-EM-DAT-FL-1967-0001,20670905,20670905,0.0,,"North, Central",,,,,,,,,,,,,EM-DAT,1967-0055
294,UEI-EM-DAT-FL-1968-0001,20680612,20680612,0.0,,Assam,,,,,,,,,,,,,EM-DAT,1968-0051
295,UEI-EM-DAT-FL-1968-0002,19680701,19680701,,Flash flood,"(1) Rajasthan, Gujarat - (2) North-East, West Bengal, Assam",,,,,,,,,,,,,EM-DAT,1968-0055
296,UEI-EM-DAT-FL-1968-0003,19680801,19680801,,,,,,,,,,,,,,,,EM-DAT,1968-0124
297,UEI-EM-DAT-FL-1968-0004,19681001,19681001,,,,,,,,,,,,,,,,EM-DAT,1968-0127
298,UEI-EM-DAT-FL-1970-0001,19700701,19700701,,,"North-East, Western, North",,,,,,,,,,,,,EM-DAT,1970-0034
299,UEI-EM-DAT-FL-1970-0002,19700902,19700902,0.0,,"Gujarat, Orissa states",,,,,,,,,,,,,EM-DAT,1970-0105
300,UEI-EM-DAT-FL-1971-0001,19710601,19710601,,,North,,,,,,,,,,,,,EM-DAT,1971-0037
301,UEI-EM-DAT-FL-1971-0002,19710909,19710909,0.0,,Uttar Pradesh,,,,,,,,,,,,,EM-DAT,1971-0052
302,UEI-EM-DAT-FL-1971-0003,19710601,19710601,,,"Brahmaputra, Dhemaji, North Lakhimpur, Jorhat, Tezpur sub-divisions",,,,,,,,,,,,,EM-DAT,1971-0116
303,UEI-EM-DAT-FL-1974-0001,19740601,19740601,,,,,,,,,,,,,,,,EM-DAT,1974-0128
304,UEI-EM-DAT-FL-1974-0002,19740702,19740702,0.0,,"Tinsukia, Dhemaji, Nowgong, Majuli, Jorhat, Dhubri",,,,,,,,,,,,,EM-DAT,1974-0129
305,UEI-EM-DAT-FL-1975-0001,19750701,19750701,,,"Northwest, Bihar",,,,,,,,,,,,,EM-DAT,1975-0037
306,UEI-EM-DAT-FL-1977-0001,19770801,19770801,,Riverine flood,Ganges region,,,,,,,,,,,,,EM-DAT,1977-0094
307,UEI-EM-DAT-FL-1977-0002,19771001,19771001,,,Tamil Nadu,,,,,,,,,,,,,EM-DAT,1977-0121
308,UEI-EM-DAT-FL-1978-0001,19780701,19780701,,,"North, Northeast",,,,,,,,,,,,,EM-DAT,1978-0087
309,UEI-EM-DAT-FL-1978-0002,19780901,19780901,,,West Bengal,,,,,,,,,,,,,EM-DAT,1978-0111
310,UEI-EM-DAT-FL-1979-0001,19790701,19790701,,,"North West, North, North East",,,,,,,,,,,,,EM-DAT,1979-0060
311,UEI-EM-DAT-FL-1979-0002,19791001,19791001,,,Assam,,,,,,,,,,,,,EM-DAT,1979-0093
312,UEI-EM-DAT-FL-1979-0003,19791101,19791101,,,Tamil Nadu,,,,,,,,,,,,,EM-DAT,1979-0100
313,UEI-EM-DAT-FL-1979-0004,19790825,19790825,0.0,,"Uttar Pradesh, Bihar, West Bengal",,,,,,,,,,,,,EM-DAT,1979-0225
314,UEI-EM-DAT-FL-1980-0001,19800701,19800701,,,Assam,,,,,,,,,,,,,EM-DAT,1980-0057
315,UEI-EM-DAT-FL-1980-0002,19800701,19800701,,,Gujarat,,,,,,,,,,,,,EM-DAT,1980-0062
316,UEI-EM-DAT-FL-1980-0003,19800801,19800801,,,"Uttar Pradesh, Bihar, Gujarat, Kerala, Haryana",,,,,,,,,,,,,EM-DAT,1980-0074
317,UEI-EM-DAT-FL-1980-0004,19800901,19800901,,,Orissa,,,,,,,,,,,,,EM-DAT,1980-0085
318,UEI-EM-DAT-FL-1980-0005,19800701,19800701,,,,,,,,,,,,,,,,EM-DAT,1980-0324
319,UEI-EM-DAT-FL-1981-0001,19810704,19810704,0.0,,,,,,,,,,,,,,,EM-DAT,1981-0063
320,UEI-EM-DAT-FL-1982-0001,19820801,19820801,,,Northeast,,,,,,,,,,,,,EM-DAT,1982-0087
321,UEI-EM-DAT-FL-1982-0002,19820601,19820601,,,North-East region,,,,,,,,,,,,,EM-DAT,1982-0314
322,UEI-EM-DAT-FL-1983-0001,19830701,19830701,,,"Upper Assama, Central Sikkim",,,,,,,,,,,,,EM-DAT,1983-0089
323,UEI-EM-DAT-FL-1983-0002,19830801,19830801,,,Central - Western,,,,,,,,,,,,,EM-DAT,1983-0102
324,UEI-EM-DAT-FL-1983-0003,19831201,19831201,,,Tamil Nadu,,,,,,,,,,,,,EM-DAT,1983-0153
325,UEI-EM-DAT-FL-1983-0004,19830901,19830901,,,,,,,,,,,,,,,,EM-DAT,1983-0507
326,UEI-EM-DAT-FL-1984-0001,19840501,19840501,,,North-East states,,,,,,,,,,,,,EM-DAT,1984-0040
327,UEI-EM-DAT-FL-1984-0002,19840625,19840625,0.0,,"West Bengal, Uttar Pradesh, Assam, Bihar",,,,,,,,,,,,,EM-DAT,1984-0318
328,UEI-EM-DAT-FL-1984-0003,19840816,19840816,0.0,Flash flood,Ladakh area,,,,,,,,,,,,,EM-DAT,1984-0322
329,UEI-EM-DAT-FL-1984-0004,19840801,19840801,,,"W Bengal, Uttar Pradesh & Orissa",,,,,,,,,,,,,EM-DAT,1984-0323
330,UEI-EM-DAT-FL-1984-0005,19840901,19840901,,,North-East region,,,,,,,,,,,,,EM-DAT,1984-0325
331,UEI-EM-DAT-FL-1985-0001,19850601,19850601,,,Punjab (Western),,,,,,,,,,,,,EM-DAT,1985-0067
332,UEI-EM-DAT-FL-1985-0002,19850601,19850601,,,"Uttar Pradesh,  West Bengal, Punjab (North, North-West, East India)",,,,,,,,,,,,,EM-DAT,1985-0068
333,UEI-EM-DAT-FL-1985-0003,19851112,19851112,0.0,,Tamil Nadu,,,,,,,,,,,,,EM-DAT,1985-0131
334,UEI-EM-DAT-FL-1985-0004,19850901,19850901,,Riverine flood,"Uttar Pradesh, Bihar",,,,,,,,,,,,,EM-DAT,1985-0317
335,UEI-EM-DAT-FL-1985-0005,19850623,19850623,0.0,Riverine flood,"Kerala, Assam, Bombay, Karnataka, Goa states",,,,,,,,,,,,,EM-DAT,1985-0343
336,UEI-EM-DAT-FL-1986-0001,19860801,19860801,,Riverine flood,Andhra Pradesh,,,,,,,,,,,,,EM-DAT,1986-0085
337,UEI-EM-DAT-FL-1986-0002,19861010,19861010,0.0,,,,,,,,,,,,,,,EM-DAT,1986-0239
338,UEI-EM-DAT-FL-1986-0003,19860101,19860101,,,,,,,,,,,,,,,,EM-DAT,1986-0385
339,UEI-EM-DAT-FL-1987-0001,19870801,19870801,,Riverine flood,"Assam, Bihar, West Bengal",,,,,,,,,,,,,EM-DAT,1987-0137
340,UEI-EM-DAT-FL-1987-0002,19870501,19870501,,, Cachemire,,,,,,,,,,,,,EM-DAT,1987-0386
341,UEI-EM-DAT-FL-1987-0003,19870709,19870709,0.0,, Andhra Pradesh,,,,,,,,,,,,,EM-DAT,1987-0394
342,UEI-EM-DAT-FL-1987-0004,19870918,19870918,0.0,,Uttar Pradesh,,,,,,,,,,,,,EM-DAT,1987-0410
343,UEI-EM-DAT-FL-1988-0001,19880601,19880601,,Riverine flood,"Bihar, West Bengal, Assam",,,,,,,,,,,,,EM-DAT,1988-0244
344,UEI-EM-DAT-FL-1988-0002,19880922,19881009,17.0,Riverine flood,"Punjab, Himachal Pradesh, Haryana, Jamuu and Kashmir, Delhi",,,,,,,,,,,,,EM-DAT,1988-0438
345,UEI-EM-DAT-FL-1988-0003,19880801,19880801,,,"Uttar Pradesh, Assam, Bihar, West Bengal, Arunachal Pradesh",,,,,,,,,,,,,EM-DAT,1988-0703
346,UEI-EM-DAT-FL-1989-0001,19890728,19890728,0.0,Riverine flood,"Maharashtra, Andhra Pradesh, Gujarat",,,,,,,,,,,,,EM-DAT,1989-0091
347,UEI-EM-DAT-FL-1989-0002,19890801,19890801,,Riverine flood,"Assam, Arunachal Pradesh, Manipur, Mizorem",,,,,,,,,,,,,EM-DAT,1989-0260
348,UEI-EM-DAT-FL-1990-0001,19900321,19900322,1.0,Flash flood,"Jammu, Kargil district (Kashmir)",,,,,,,,,,,,,EM-DAT,1990-0103
349,UEI-EM-DAT-FL-1990-0002,19901024,19901028,4.0,Riverine flood,Tami Nadu state,,,,,,,,,,,,,EM-DAT,1990-0414
350,UEI-EM-DAT-FL-1990-0003,19900801,19900801,,,,,,,,,,,,,,,,EM-DAT,1990-0589
351,UEI-EM-DAT-FL-1990-0004,19900613,19900618,5.0,Riverine flood,Bombay (Assam state),,,,,,,,,,,,,EM-DAT,1990-0714
352,UEI-EM-DAT-FL-1991-0001,19910713,19910719,6.0,Coastal flood,"Assam, Meghalaya states",,,,,,,,,,,,,EM-DAT,1991-0189
353,UEI-EM-DAT-FL-1991-0002,19910610,19910612,2.0,Riverine flood,"Bombay, Kerala, Gujarat",,,,,,,,,,,,,EM-DAT,1991-0278
354,UEI-EM-DAT-FL-1991-0003,19910507,19910508,1.0,Coastal flood,"Assam, Tripura, Arunachal, Mizorem",,,,,,,,,,,,,EM-DAT,1991-0338
355,UEI-EM-DAT-FL-1991-0004,19911030,19911030,0.0,Riverine flood, Near Thondebhavi (Karnataka),,,,,,,,,,,,,EM-DAT,1991-0431
356,UEI-EM-DAT-FL-1991-0005,19910601,19910709,38.0,Riverine flood,Kerala state,,,,,,,,,,,,,EM-DAT,1991-0509
357,UEI-EM-DAT-FL-1991-0006,19910730,19910730,0.0,Riverine flood,"Andhra Pradesh, Maharashtra, Orissa, Gujarat, Madhya Pradesh",,,,,,,,,,,,,EM-DAT,1991-0527
358,UEI-EM-DAT-FL-1991-0007,19910815,19910829,14.0,Riverine flood,"Haryana, Uttar Pradesh, Himachal Pradesh, Bihar states",,,,,,,,,,,,,EM-DAT,1991-0532
359,UEI-EM-DAT-FL-1991-0008,19910914,19910915,1.0,Riverine flood,West Bengal state,,,,,,,,,,,,,EM-DAT,1991-0766
360,UEI-EM-DAT-FL-1992-0001,19920908,19920930,,Riverine flood,"Uttar Pradesh, Jammu, Madhya Pradesh",,,,,,,,,,,,,EM-DAT,1992-0083
361,UEI-EM-DAT-FL-1992-0002,19921008,19921008,0.0,Riverine flood,"Vamanapuram, Amravilla (Trivadrum district, Kerala state)",,,,,,,,,,,,,EM-DAT,1992-0147
362,UEI-EM-DAT-FL-1992-0003,19920726,19920731,5.0,Riverine flood,Orissa state,,,,,,,,,,,,,EM-DAT,1992-0333
